snapped_lat,snapped_lon,status,walkscore,description,updated
40.356,-80.1105,1,68,Somewhat Walkable,2014-10-06 18:14:28.974960
40.356,-80.1045,1,47,Car-Dependent,2014-10-29 18:00:08.646810
40.356,-80.1,1,25,Car-Dependent,2015-01-19 20:07:35.506640
40.356,-80.0955,1,13,Car-Dependent,2014-10-12 06:39:19.503590
40.356,-80.0895,1,7,Car-Dependent,2014-09-29 15:01:57.394360
40.356,-80.085,1,4,Car-Dependent,2015-01-15 15:51:27.411050
40.356,-80.0805,1,6,Car-Dependent,2014-12-28 15:59:08.146520
40.356,-80.0745,1,4,Car-Dependent,2014-11-04 16:39:31.116410
40.356,-80.07,1,18,Car-Dependent,2014-08-26 14:42:20.367420
40.356,-80.0655,1,21,Car-Dependent,2014-10-06 18:15:00.687440
40.356,-80.0595,1,37,Car-Dependent,2015-01-19 20:07:32.583760
40.356,-80.055,1,54,Somewhat Walkable,2015-01-17 00:39:50.308130
40.356,-80.0505,1,70,Very Walkable,2014-08-24 12:14:32.381380
40.356,-80.0445,1,53,Somewhat Walkable,2014-11-04 09:22:44.002440
40.356,-80.04,1,18,Car-Dependent,2014-09-26 20:16:29.630290
40.356,-80.0355,1,32,Car-Dependent,2014-10-06 18:14:49.954260
40.356,-80.0295,1,41,Car-Dependent,2014-09-29 15:02:23.971810
40.356,-80.025,1,31,Car-Dependent,2015-01-19 20:07:27.336290
40.356,-80.0205,1,28,Car-Dependent,2015-01-19 20:07:32.220730
40.356,-80.0145,1,20,Car-Dependent,2015-01-19 20:07:26.252470
40.356,-80.01,1,35,Car-Dependent,2014-11-30 14:53:34.267200
40.356,-80.0055,1,26,Car-Dependent,2014-10-16 21:15:08.329660
40.356,-79.9995,1,26,Car-Dependent,2014-11-02 19:59:46.583750
40.356,-79.995,1,29,Car-Dependent,2014-10-15 09:10:04.095860
40.356,-79.9905,1,27,Car-Dependent,2014-12-08 14:16:29.221650
40.356,-79.9845,1,30,Car-Dependent,2015-02-01 12:20:37.595570
40.356,-79.98,1,46,Car-Dependent,2014-10-01 02:37:16.428690
40.356,-79.9755,1,17,Car-Dependent,2015-01-19 20:06:50.670310
40.356,-79.9695,1,12,Car-Dependent,2015-01-27 03:03:30.845510
40.356,-79.965,1,17,Car-Dependent,2014-10-06 17:15:35.863040
40.356,-79.9605,1,12,Car-Dependent,2014-11-21 11:33:14.354990
40.356,-79.9545,1,15,Car-Dependent,2014-12-17 16:51:16.431630
40.356,-79.95,1,5,Car-Dependent,2015-01-19 20:07:00.357120
40.356,-79.9455,1,6,Car-Dependent,2015-01-19 20:07:00.552400
40.356,-79.9395,1,16,Car-Dependent,2015-01-19 20:06:58.939640
40.356,-79.935,1,16,Car-Dependent,2015-01-19 20:06:57.614180
40.356,-79.9305,1,10,Car-Dependent,2015-01-19 20:06:59.118040
40.356,-79.9245,1,5,Car-Dependent,2015-01-19 20:06:52.626390
40.356,-79.92,1,4,Car-Dependent,2014-10-03 01:42:30.786970
40.356,-79.9155,1,18,Car-Dependent,2014-08-17 22:21:12.960820
40.356,-79.9095,1,20,Car-Dependent,2015-01-19 20:06:54.240640
40.356,-79.905,1,20,Car-Dependent,2014-12-25 08:54:57.560870
40.356,-79.9005,1,23,Car-Dependent,2014-12-14 21:49:33.155810
40.356,-79.8945,1,15,Car-Dependent,2014-10-25 17:20:56.786880
40.356,-79.89,1,11,Car-Dependent,2014-08-19 10:37:50.601530
40.356,-79.8855,1,13,Car-Dependent,2015-01-10 18:55:38.928180
40.356,-79.8795,1,2,Car-Dependent,2015-02-01 12:20:23.016050
40.356,-79.875,1,1,Car-Dependent,2015-02-01 12:20:42.435610
40.356,-79.8705,1,2,Car-Dependent,2015-02-01 12:20:40.954970
40.356,-79.8645,1,26,Car-Dependent,2015-02-01 12:19:49.831350
40.356,-79.86,1,21,Car-Dependent,2015-02-01 12:20:36.847280
40.356,-79.8555,1,8,Car-Dependent,2015-02-01 12:20:00.406430
40.356,-79.8495,1,2,Car-Dependent,2015-02-01 12:20:22.758010
40.356,-79.845,1,22,Car-Dependent,2015-02-01 12:20:29.636690
40.356,-79.8405,1,25,Car-Dependent,2014-11-10 20:02:56.835420
40.356,-79.8345,1,50,Somewhat Walkable,2014-10-25 17:20:56.194960
40.356,-79.83,1,41,Car-Dependent,2015-01-04 23:54:30.556980
40.356,-79.8255,1,41,Car-Dependent,2014-10-23 15:05:07.896610
40.356,-79.8195,1,39,Car-Dependent,2015-01-23 07:55:01.730480
40.356,-79.815,1,27,Car-Dependent,2014-11-15 08:04:34.663570
40.356,-79.8105,1,13,Car-Dependent,2015-02-01 12:20:36.938490
40.356,-79.8045,1,0,Car-Dependent,2015-02-01 12:20:04.564520
40.356,-79.8,1,2,Car-Dependent,2015-02-01 12:20:04.432140
40.362,-80.2005,1,0,Car-Dependent,2015-02-01 12:15:04.401730
40.362,-80.1945,1,0,Car-Dependent,2015-02-01 12:15:49.745160
40.362,-80.19,1,0,Car-Dependent,2015-02-01 12:15:42.025390
40.362,-80.1855,1,0,Car-Dependent,2015-01-03 05:44:07.260010
40.362,-80.1795,1,0,Car-Dependent,2015-01-13 03:43:36.091490
40.362,-80.175,1,0,Car-Dependent,2015-02-01 12:15:45.228770
40.362,-80.1705,1,1,Car-Dependent,2014-10-06 18:14:20.554870
40.362,-80.1645,1,1,Car-Dependent,2015-02-01 12:15:51.683570
40.362,-80.16,1,0,Car-Dependent,2015-02-01 12:15:23.514380
40.362,-80.1555,1,0,Car-Dependent,2015-02-01 12:14:56.506310
40.362,-80.1495,1,0,Car-Dependent,2015-02-01 12:15:38.479740
40.362,-80.145,1,1,Car-Dependent,2015-02-01 12:15:04.109610
40.362,-80.1405,1,0,Car-Dependent,2015-02-01 12:15:41.669300
40.362,-80.1345,1,0,Car-Dependent,2014-11-29 18:18:52.590270
40.362,-80.13,1,0,Car-Dependent,2015-02-01 12:15:05.491700
40.362,-80.1255,1,2,Car-Dependent,2015-02-01 12:15:48.209080
40.362,-80.1195,1,33,Car-Dependent,2015-02-01 12:15:05.712110
40.362,-80.115,1,34,Car-Dependent,2015-01-27 03:05:53.181420
40.362,-80.1105,1,66,Somewhat Walkable,2014-11-17 17:12:31.412080
40.362,-80.1045,1,43,Car-Dependent,2015-01-09 22:52:05.084770
40.362,-80.1,1,29,Car-Dependent,2014-11-02 20:18:05.999650
40.362,-80.0955,1,21,Car-Dependent,2015-01-13 03:43:42.122240
40.362,-80.0895,1,12,Car-Dependent,2014-10-23 15:03:32.781080
40.362,-80.085,1,28,Car-Dependent,2015-01-19 20:07:33.980400
40.362,-80.0805,1,25,Car-Dependent,2014-11-13 12:32:34.211090
40.362,-80.0745,1,3,Car-Dependent,2014-10-27 19:28:16.834140
40.362,-80.07,1,22,Car-Dependent,2014-10-10 09:59:05.979060
40.362,-80.0655,1,24,Car-Dependent,2014-10-25 17:50:19.828590
40.362,-80.0595,1,11,Car-Dependent,2015-01-15 15:51:24.508970
40.362,-80.055,1,19,Car-Dependent,2015-01-07 04:05:36.960970
40.362,-80.0505,1,51,Somewhat Walkable,2014-10-06 18:14:21.217670
40.362,-80.0445,1,37,Car-Dependent,2014-10-06 18:14:55.810420
40.362,-80.04,1,37,Car-Dependent,2014-12-03 22:15:37.358220
40.362,-80.0355,1,40,Car-Dependent,2014-09-25 10:23:08.195080
40.362,-80.0295,1,53,Somewhat Walkable,2014-10-29 05:59:27.791500
40.362,-80.025,1,41,Car-Dependent,2014-10-13 06:00:31.777120
40.362,-80.0205,1,37,Car-Dependent,2014-12-18 04:59:44.213780
40.362,-80.0145,1,33,Car-Dependent,2014-10-15 09:52:05.866280
40.362,-80.01,1,30,Car-Dependent,2014-10-29 11:03:37.850010
40.362,-80.0055,1,29,Car-Dependent,2014-12-10 14:53:49.565800
40.362,-79.9995,1,43,Car-Dependent,2014-09-17 13:45:42.510310
40.362,-79.995,1,24,Car-Dependent,2014-10-03 01:42:36.697150
40.362,-79.9905,1,40,Car-Dependent,2014-09-29 14:51:46.032340
40.362,-79.9845,1,62,Somewhat Walkable,2015-01-19 20:07:02.471400
40.362,-79.98,1,58,Somewhat Walkable,2015-01-29 20:34:34.561940
40.362,-79.9755,1,44,Car-Dependent,2014-10-01 02:37:22.554740
40.362,-79.9695,1,29,Car-Dependent,2015-01-19 17:29:00.473850
40.362,-79.965,1,23,Car-Dependent,2014-10-01 02:37:23.128740
40.362,-79.9605,1,21,Car-Dependent,2014-11-13 12:36:15.876470
40.362,-79.9545,1,15,Car-Dependent,2015-01-19 20:07:03.618370
40.362,-79.95,1,4,Car-Dependent,2015-01-19 20:06:55.590450
40.362,-79.9455,1,4,Car-Dependent,2015-01-19 20:06:54.115610
40.362,-79.9395,1,12,Car-Dependent,2015-01-19 20:06:56.178260
40.362,-79.935,1,16,Car-Dependent,2015-01-19 20:07:02.299570
40.362,-79.9305,1,9,Car-Dependent,2014-10-13 05:50:11.122220
40.362,-79.9245,1,13,Car-Dependent,2015-01-19 20:07:03.432150
40.362,-79.92,1,6,Car-Dependent,2015-01-19 20:06:55.890230
40.362,-79.9155,1,8,Car-Dependent,2015-01-19 20:07:02.406260
40.362,-79.9095,1,15,Car-Dependent,2015-01-19 20:06:57.455980
40.362,-79.905,1,27,Car-Dependent,2015-02-01 12:20:27.362910
40.362,-79.9005,1,17,Car-Dependent,2015-02-01 12:20:37.368120
40.362,-79.8945,1,6,Car-Dependent,2015-02-01 12:19:43.442710
40.362,-79.89,1,1,Car-Dependent,2015-02-01 12:20:27.443240
40.362,-79.8855,1,2,Car-Dependent,2015-02-01 12:20:16.565510
40.362,-79.8795,1,11,Car-Dependent,2014-10-27 18:23:44.760290
40.362,-79.875,1,14,Car-Dependent,2014-12-01 17:07:05.427780
40.362,-79.8705,1,36,Car-Dependent,2014-08-16 15:49:33.927890
40.362,-79.8645,1,41,Car-Dependent,2014-11-10 20:02:44.596760
40.362,-79.86,1,38,Car-Dependent,2014-10-16 21:14:07.642480
40.362,-79.8555,1,37,Car-Dependent,2014-12-07 13:08:24.625510
40.362,-79.8495,1,24,Car-Dependent,2014-12-18 10:56:38.044260
40.362,-79.845,1,17,Car-Dependent,2014-11-14 08:51:02.680730
40.362,-79.8405,1,10,Car-Dependent,2015-02-01 12:20:24.297510
40.362,-79.8345,1,2,Car-Dependent,2015-02-01 12:20:24.146210
40.362,-79.83,1,24,Car-Dependent,2014-10-15 09:10:12.785030
40.362,-79.8255,1,25,Car-Dependent,2014-09-17 23:45:51.771190
40.362,-79.8195,1,15,Car-Dependent,2015-02-01 12:20:16.054060
40.362,-79.815,1,6,Car-Dependent,2015-02-01 12:20:33.088330
40.362,-79.8105,1,4,Car-Dependent,2015-02-01 12:20:07.473280
40.362,-79.8045,1,1,Car-Dependent,2015-02-01 12:19:51.458320
40.362,-79.8,1,2,Car-Dependent,2015-01-04 16:56:15.660650
40.3665,-80.2005,1,0,Car-Dependent,2015-02-01 12:15:39.931750
40.3665,-80.1945,1,0,Car-Dependent,2015-02-01 12:15:17.108960
40.3665,-80.19,1,0,Car-Dependent,2015-02-01 12:15:03.588260
40.3665,-80.1855,1,0,Car-Dependent,2014-12-24 05:56:10.269630
40.3665,-80.1795,1,1,Car-Dependent,2015-02-01 12:15:15.217660
40.3665,-80.175,1,1,Car-Dependent,2014-09-26 20:16:26.511310
40.3665,-80.1705,1,2,Car-Dependent,2014-12-26 10:49:42.979530
40.3665,-80.1645,1,0,Car-Dependent,2015-02-01 12:15:08.664860
40.3665,-80.16,1,0,Car-Dependent,2015-02-01 12:15:17.796670
40.3665,-80.1555,1,0,Car-Dependent,2015-02-01 12:15:45.511580
40.3665,-80.1495,1,0,Car-Dependent,2015-02-01 12:15:52.976260
40.3665,-80.145,1,0,Car-Dependent,2014-12-22 02:31:14.035820
40.3665,-80.1405,1,0,Car-Dependent,2015-02-01 12:15:03.650590
40.3665,-80.1345,1,0,Car-Dependent,2015-02-01 12:15:13.158430
40.3665,-80.13,1,0,Car-Dependent,2015-02-01 12:15:37.922640
40.3665,-80.1255,1,6,Car-Dependent,2015-02-01 12:15:34.461820
40.3665,-80.1195,1,13,Car-Dependent,2015-02-01 12:15:35.815350
40.3665,-80.115,1,49,Car-Dependent,2014-10-12 23:59:50.896450
40.3665,-80.1105,1,57,Somewhat Walkable,2014-10-23 15:03:49.185580
40.3665,-80.1045,1,57,Somewhat Walkable,2014-11-24 16:04:52.776290
40.3665,-80.1,1,50,Somewhat Walkable,2015-02-01 12:15:51.362790
40.3665,-80.0955,1,11,Car-Dependent,2015-01-19 20:07:29.466000
40.3665,-80.0895,1,29,Car-Dependent,2014-10-23 15:03:44.489710
40.3665,-80.085,1,34,Car-Dependent,2014-10-25 17:50:18.162140
40.3665,-80.0805,1,30,Car-Dependent,2014-10-16 21:15:47.234670
40.3665,-80.0745,1,15,Car-Dependent,2014-10-27 19:27:57.892780
40.3665,-80.07,1,15,Car-Dependent,2014-11-02 14:08:13.113100
40.3665,-80.0655,1,21,Car-Dependent,2014-10-23 15:03:39.720920
40.3665,-80.0595,1,12,Car-Dependent,2014-12-29 21:38:09.772390
40.3665,-80.055,1,28,Car-Dependent,2014-09-02 05:07:56.658610
40.3665,-80.0505,1,45,Car-Dependent,2015-01-05 16:34:32.858340
40.3665,-80.0445,1,30,Car-Dependent,2014-10-10 09:58:39.799590
40.3665,-80.04,1,45,Car-Dependent,2014-11-13 12:32:33.708910
40.3665,-80.0355,1,61,Somewhat Walkable,2015-01-19 20:07:29.367640
40.3665,-80.0295,1,43,Car-Dependent,2014-10-13 15:35:42.276590
40.3665,-80.025,1,53,Somewhat Walkable,2014-10-19 20:38:23.079170
40.3665,-80.0205,1,58,Somewhat Walkable,2014-12-21 09:57:01.715410
40.3665,-80.0145,1,58,Somewhat Walkable,2014-08-05 15:13:37.643590
40.3665,-80.01,1,29,Car-Dependent,2014-10-01 03:34:35.224900
40.3665,-80.0055,1,11,Car-Dependent,2014-09-26 20:16:34.311900
40.3665,-79.9995,1,27,Car-Dependent,2014-08-20 12:54:14.654800
40.3665,-79.995,1,9,Car-Dependent,2014-10-27 18:23:35.718330
40.3665,-79.9905,1,41,Car-Dependent,2015-01-18 05:16:08.252120
40.3665,-79.9845,1,66,Somewhat Walkable,2014-10-27 18:23:33.424760
40.3665,-79.98,1,71,Very Walkable,2015-01-19 20:06:59.022210
40.3665,-79.9755,1,57,Somewhat Walkable,2014-11-19 23:11:01.778590
40.3665,-79.9695,1,23,Car-Dependent,2014-12-10 14:55:43.649470
40.3665,-79.965,1,26,Car-Dependent,2014-12-15 22:36:48.215620
40.3665,-79.9605,1,21,Car-Dependent,2015-01-19 20:06:58.923260
40.3665,-79.9545,1,1,Car-Dependent,2015-01-19 20:06:51.126850
40.3665,-79.95,1,1,Car-Dependent,2015-01-19 20:06:57.810900
40.3665,-79.9455,1,0,Car-Dependent,2014-11-16 11:06:05.780020
40.3665,-79.9395,1,4,Car-Dependent,2015-01-19 20:06:57.398800
40.3665,-79.935,1,7,Car-Dependent,2015-01-19 20:06:51.371370
40.3665,-79.9305,1,9,Car-Dependent,2014-10-03 01:42:28.907360
40.3665,-79.9245,1,7,Car-Dependent,2014-12-29 21:25:21.161680
40.3665,-79.92,1,11,Car-Dependent,2014-09-29 14:51:57.742170
40.3665,-79.9155,1,14,Car-Dependent,2015-01-23 18:41:25.659780
40.3665,-79.9095,1,27,Car-Dependent,2014-08-26 14:48:48.681100
40.3665,-79.905,1,21,Car-Dependent,2014-11-05 02:03:27.555300
40.3665,-79.9005,1,9,Car-Dependent,2015-02-01 12:19:48.567360
40.3665,-79.8945,1,5,Car-Dependent,2015-02-01 12:20:44.581200
40.3665,-79.89,1,3,Car-Dependent,2015-02-01 12:20:07.655090
40.3665,-79.8855,1,4,Car-Dependent,2015-02-01 12:19:43.108100
40.3665,-79.8795,1,11,Car-Dependent,2014-09-29 14:52:00.264680
40.3665,-79.875,1,21,Car-Dependent,2014-08-20 10:28:52.828440
40.3665,-79.8705,1,36,Car-Dependent,2014-11-18 20:19:34.794970
40.3665,-79.8645,1,34,Car-Dependent,2014-08-09 06:09:16.655770
40.3665,-79.86,1,36,Car-Dependent,2014-08-05 15:09:55.409620
40.3665,-79.8555,1,34,Car-Dependent,2015-01-14 06:16:49.849550
40.3665,-79.8495,1,42,Car-Dependent,2014-12-31 06:52:02.734420
40.3665,-79.845,1,35,Car-Dependent,2014-09-29 14:52:02.996940
40.3665,-79.8405,1,11,Car-Dependent,2015-02-01 12:20:05.741260
40.3665,-79.8345,1,22,Car-Dependent,2015-02-01 12:19:52.794960
40.3665,-79.83,1,31,Car-Dependent,2014-10-28 14:40:03.491830
40.3665,-79.8255,1,26,Car-Dependent,2014-09-13 03:28:45.103780
40.3665,-79.8195,1,5,Car-Dependent,2015-01-08 19:42:15.986960
40.3665,-79.815,1,6,Car-Dependent,2014-11-02 19:59:46.606100
40.3665,-79.8105,1,4,Car-Dependent,2014-12-24 05:53:59.171760
40.3665,-79.8045,1,9,Car-Dependent,2015-01-13 03:40:16.287690
40.3665,-79.8,1,8,Car-Dependent,2014-11-30 14:53:46.609190
40.371,-80.2005,1,0,Car-Dependent,2015-02-01 12:15:37.887370
40.371,-80.1945,1,0,Car-Dependent,2015-02-01 12:15:32.306860
40.371,-80.19,1,0,Car-Dependent,2014-09-26 20:16:34.393810
40.371,-80.1855,1,0,Car-Dependent,2015-02-01 12:14:47.106340
40.371,-80.1795,1,1,Car-Dependent,2014-12-06 17:02:32.328730
40.371,-80.175,1,3,Car-Dependent,2014-09-08 18:27:59.746650
40.371,-80.1705,1,8,Car-Dependent,2014-09-29 15:02:56.093500
40.371,-80.1645,1,2,Car-Dependent,2015-02-01 12:15:45.821450
40.371,-80.16,1,0,Car-Dependent,2015-02-01 12:15:34.288530
40.371,-80.1555,1,0,Car-Dependent,2015-02-01 12:15:07.165260
40.371,-80.1495,1,1,Car-Dependent,2015-01-09 22:52:05.128380
40.371,-80.145,1,2,Car-Dependent,2014-12-13 13:27:29.487170
40.371,-80.1405,1,0,Car-Dependent,2014-11-08 06:49:59.757300
40.371,-80.1345,1,1,Car-Dependent,2015-02-01 12:14:47.728500
40.371,-80.13,1,13,Car-Dependent,2015-02-01 12:15:03.870270
40.371,-80.1255,1,12,Car-Dependent,2015-02-01 12:15:29.351360
40.371,-80.1195,1,17,Car-Dependent,2015-02-01 12:15:15.453410
40.371,-80.115,1,18,Car-Dependent,2015-02-01 12:15:36.266180
40.371,-80.1105,1,36,Car-Dependent,2015-02-01 12:15:51.699420
40.371,-80.1045,1,47,Car-Dependent,2015-02-01 12:15:09.340170
40.371,-80.1,1,36,Car-Dependent,2014-10-27 19:28:19.434750
40.371,-80.0955,1,35,Car-Dependent,2015-01-19 20:07:30.735760
40.371,-80.0895,1,23,Car-Dependent,2014-08-27 20:37:46.911140
40.371,-80.085,1,24,Car-Dependent,2014-12-03 22:15:43.979230
40.371,-80.0805,1,27,Car-Dependent,2015-01-11 23:08:00.012880
40.371,-80.0745,1,17,Car-Dependent,2014-10-03 02:19:51.165440
40.371,-80.07,1,24,Car-Dependent,2014-11-28 13:15:26.125510
40.371,-80.0655,1,22,Car-Dependent,2014-08-07 07:14:55.907180
40.371,-80.0595,1,26,Car-Dependent,2014-12-11 23:24:06.196410
40.371,-80.055,1,34,Car-Dependent,2014-09-26 20:16:14.598730
40.371,-80.0505,1,49,Car-Dependent,2014-10-01 03:34:47.964470
40.371,-80.0445,1,39,Car-Dependent,2014-10-06 18:14:48.038720
40.371,-80.04,1,42,Car-Dependent,2014-10-13 20:17:24.381040
40.371,-80.0355,1,44,Car-Dependent,2014-10-17 09:36:30.109770
40.371,-80.0295,1,61,Somewhat Walkable,2015-01-19 20:07:31.046430
40.371,-80.025,1,42,Car-Dependent,2015-01-19 20:07:26.385220
40.371,-80.0205,1,37,Car-Dependent,2015-01-19 20:07:32.275270
40.371,-80.0145,1,12,Car-Dependent,2015-01-19 20:07:26.130770
40.371,-80.01,1,37,Car-Dependent,2015-01-10 19:06:18.075820
40.371,-80.0055,1,28,Car-Dependent,2014-11-22 05:11:00.220760
40.371,-79.9995,1,22,Car-Dependent,2014-11-13 12:36:20.265940
40.371,-79.995,1,14,Car-Dependent,2014-10-06 17:15:35.186210
40.371,-79.9905,1,22,Car-Dependent,2014-12-13 13:23:25.558870
40.371,-79.9845,1,51,Somewhat Walkable,2014-11-10 20:02:52.095510
40.371,-79.98,1,73,Very Walkable,2014-10-29 00:39:25.112900
40.371,-79.9755,1,67,Somewhat Walkable,2014-12-17 16:51:16.197060
40.371,-79.9695,1,43,Car-Dependent,2014-12-31 06:52:06.263270
40.371,-79.965,1,10,Car-Dependent,2015-01-19 20:06:52.809750
40.371,-79.9605,1,3,Car-Dependent,2015-01-19 20:06:54.257960
40.371,-79.9545,1,2,Car-Dependent,2014-11-14 16:01:48.511190
40.371,-79.95,1,0,Car-Dependent,2014-09-13 03:28:00.102750
40.371,-79.9455,1,0,Car-Dependent,2014-12-19 06:11:53.298960
40.371,-79.9395,1,3,Car-Dependent,2015-01-19 20:06:50.809160
40.371,-79.935,1,7,Car-Dependent,2015-01-19 20:06:52.763820
40.371,-79.9305,1,10,Car-Dependent,2014-11-25 05:59:52.265560
40.371,-79.9245,1,10,Car-Dependent,2015-01-19 20:06:52.552050
40.371,-79.92,1,12,Car-Dependent,2014-12-24 05:54:07.176040
40.371,-79.9155,1,12,Car-Dependent,2014-12-01 17:07:07.333150
40.371,-79.9095,1,25,Car-Dependent,2014-10-28 19:20:23.640750
40.371,-79.905,1,10,Car-Dependent,2015-01-19 20:06:52.641520
40.371,-79.9005,1,3,Car-Dependent,2015-02-01 12:20:27.381540
40.371,-79.8945,1,8,Car-Dependent,2014-08-17 22:21:20.169130
40.371,-79.89,1,1,Car-Dependent,2015-02-01 12:20:40.740860
40.371,-79.8855,1,0,Car-Dependent,2015-02-01 12:20:08.199050
40.371,-79.8795,1,13,Car-Dependent,2014-12-28 15:49:11.085440
40.371,-79.875,1,22,Car-Dependent,2015-02-01 12:19:51.479210
40.371,-79.8705,1,6,Car-Dependent,2015-02-01 12:20:27.234900
40.371,-79.8645,1,18,Car-Dependent,2014-11-10 20:02:58.765070
40.371,-79.86,1,7,Car-Dependent,2015-02-01 12:19:46.459130
40.371,-79.8555,1,48,Car-Dependent,2014-12-31 06:51:59.627500
40.371,-79.8495,1,55,Somewhat Walkable,2014-11-11 19:21:25.150740
40.371,-79.845,1,48,Car-Dependent,2014-11-18 20:19:37.283140
40.371,-79.8405,1,28,Car-Dependent,2015-01-15 15:37:07.361190
40.371,-79.8345,1,24,Car-Dependent,2015-02-01 12:19:50.034830
40.371,-79.83,1,28,Car-Dependent,2015-02-01 12:20:45.652140
40.371,-79.8255,1,33,Car-Dependent,2014-12-22 02:30:04.505620
40.371,-79.8195,1,6,Car-Dependent,2015-02-01 12:20:30.802750
40.371,-79.815,1,26,Car-Dependent,2014-09-05 11:16:44.128040
40.371,-79.8105,1,17,Car-Dependent,2015-02-01 12:20:38.826910
40.371,-79.8045,1,14,Car-Dependent,2015-02-01 12:20:45.741100
40.371,-79.8,1,6,Car-Dependent,2014-09-16 17:07:00.665490
40.377,-80.2005,1,0,Car-Dependent,2015-02-01 12:15:23.295380
40.377,-80.1945,1,0,Car-Dependent,2015-02-01 12:14:58.389500
40.377,-80.19,1,0,Car-Dependent,2015-02-01 12:14:43.637960
40.377,-80.1855,1,0,Car-Dependent,2015-02-01 12:15:34.408470
40.377,-80.1795,1,0,Car-Dependent,2015-02-01 12:15:06.806070
40.377,-80.175,1,2,Car-Dependent,2015-02-01 12:14:51.296800
40.377,-80.1705,1,3,Car-Dependent,2015-01-03 10:24:24.415030
40.377,-80.1645,1,1,Car-Dependent,2014-12-25 09:09:57.450820
40.377,-80.16,1,2,Car-Dependent,2015-02-01 12:15:04.418820
40.377,-80.1555,1,2,Car-Dependent,2015-01-17 00:39:55.586980
40.377,-80.1495,1,7,Car-Dependent,2015-02-01 12:15:29.112590
40.377,-80.145,1,11,Car-Dependent,2014-09-14 00:43:22.533160
40.377,-80.1405,1,13,Car-Dependent,2014-12-15 22:34:12.494200
40.377,-80.1345,1,12,Car-Dependent,2015-02-01 12:15:34.769640
40.377,-80.13,1,2,Car-Dependent,2015-02-01 12:15:29.098350
40.377,-80.1255,1,8,Car-Dependent,2015-02-01 12:14:52.096440
40.377,-80.1195,1,2,Car-Dependent,2014-09-26 20:16:15.306440
40.377,-80.115,1,19,Car-Dependent,2015-02-01 12:15:36.104820
40.377,-80.1105,1,16,Car-Dependent,2015-02-01 12:15:05.836290
40.377,-80.1045,1,12,Car-Dependent,2015-02-01 12:15:50.887640
40.377,-80.1,1,22,Car-Dependent,2014-12-03 04:58:56.871290
40.377,-80.0955,1,27,Car-Dependent,2015-01-19 20:07:33.996610
40.377,-80.0895,1,22,Car-Dependent,2014-10-23 15:03:33.448680
40.377,-80.085,1,11,Car-Dependent,2015-01-19 20:07:32.750360
40.377,-80.0805,1,7,Car-Dependent,2014-09-22 16:39:58.770880
40.377,-80.0745,1,16,Car-Dependent,2015-01-19 20:07:34.412620
40.377,-80.07,1,29,Car-Dependent,2015-01-03 12:42:26.430590
40.377,-80.0655,1,26,Car-Dependent,2014-10-25 17:50:26.615870
40.377,-80.0595,1,33,Car-Dependent,2014-08-18 23:37:19.372050
40.377,-80.055,1,59,Somewhat Walkable,2014-10-27 19:28:18.805310
40.377,-80.0505,1,75,Very Walkable,2014-10-03 02:19:42.552250
40.377,-80.0445,1,75,Very Walkable,2014-09-29 15:02:00.550400
40.377,-80.04,1,69,Somewhat Walkable,2015-01-19 01:36:41.858030
40.377,-80.0355,1,58,Somewhat Walkable,2015-02-01 12:15:51.004380
40.377,-80.0295,1,39,Car-Dependent,2015-01-18 21:06:46.005740
40.377,-80.025,1,25,Car-Dependent,2014-09-02 05:07:54.498450
40.377,-80.0205,1,14,Car-Dependent,2014-12-29 21:38:06.376520
40.377,-80.0145,1,11,Car-Dependent,2014-09-29 15:02:13.594100
40.377,-80.01,1,19,Car-Dependent,2014-12-05 02:04:25.383120
40.377,-80.0055,1,31,Car-Dependent,2015-01-19 20:07:35.962170
40.377,-79.9995,1,17,Car-Dependent,2015-01-19 20:06:58.819860
40.377,-79.995,1,30,Car-Dependent,2014-08-10 04:39:01.147050
40.377,-79.9905,1,17,Car-Dependent,2014-10-01 02:37:12.582640
40.377,-79.9845,1,52,Somewhat Walkable,2015-01-07 04:06:39.457140
40.377,-79.98,1,63,Somewhat Walkable,2015-01-13 03:40:06.724480
40.377,-79.9755,1,66,Somewhat Walkable,2014-11-14 21:21:50.883540
